,bookId,gsiId,gsiName,cuNames
363,1099874251842,295623630920,GRC Aggregation Dashboards,"['Display Checklist Wise Dashboard', 'EC2', 'Aggregate Reserved CU', 'HTMLBACKENDic', 'CAD3', 'Choose_AD', 'Backend SUM2', 'inputs for ADagg', 'html backend IC', 'NSL HTML Template', 'Enter your Checklist ID', 'ID2', 'BackendSUM1', 'ID1', 'ID3', 'CAD1', 'Display Overall Dashboard', 'CAD2', 'EC1', 'Add up Scores and Percent extract']"
364,3646576061,5950679528,Manage Certificates,"['View File', 'C1', 'Home Page', 'Add File', 'Search File', 'Welcome Page', 'C2']"
365,756132957,4266255696,ItemMaster,"['Record Item Details', 'NSL DateTime Functions', 'NewitemDetails', 'itemIdGenerator']"
366,-2086293921,3604701839,SignLanguageApp,"['Tips for Communicating with hearing loss people', 'SignAltM3', 'SignAltM2', 'ChooseActionType', 'SignAltM1']"
367,4836697387,2851855545,Alt_rec_create_search_email_practice_ak,"['buyer_seller_practice_ak', 'View Buyer products_practice_ak', 'Seller page_practice_ak', 'Buyer page01_practice_ak', 'View Seller products_practice_ak']"
368,1981736914,-962050182,Customer Retention Process,['CSR Support']
369,2908930494,4125898777,Pyra_Employer,"['PyraLogin', 'SearchSuggestions', 'DiaryThankyou', 'ReviewSuggestions']"
370,1981736914,1638998738,customer_rewrite,"['Rewrite Intiation_2', 'NSL_smsReservedCu', 'Send whatsapp message Reserved CU', 'CCE receives request from customer_2', 'Customer Makes Payment_2', 'CCE Sends Payment Detail To Customer_2', 'NSL_emailReservedCu', 'Sms Confirmation After Payment_2', 'Debit Card Payments_2']"
371,-2086293921,5397281650,Crossword,"['Login ', 'Welcome to Crossword', 'Displayanswers']"
372,3860785691,5757670832,States and Capitals v1,"['Ready for Quiz', 'Wish to Take Quiz', 'Exit', 'Take Quiz', 'Displayv1', 'Choose ActionV1', 'Select State ', 'Login ', 'Learn State and Capitals']"
373,-2086293921,5321059617,Solve the Riddles,"['BeginScore', 'Intermediate Level', 'Beginner Score', 'Beginner score', 'Intermediate score', 'Question database Beginner', 'Beginscore', 'Score calculation', 'Welcome to Quiz ', 'Inter score', 'Interscore', 'Beginner level', 'InterScore', 'calculate my score', 'DisplayScore', 'Intermediate Score', 'Login ', 'Display score ', 'Begin score', 'Question database Intermediate', 'Calculate Score Card']"
374,-57925665,-1975990887,Appointment Booking Logic GSI 2,"['DisplayStatus', 'NSL String Functions', 'supportingunit', 'SearchBookings']"
375,-644060957,-397246786,CustomerPortal_HealthInsurance,"['Customer Menu Options', 'Customer Accessing Portal']"
376,570940159782,777794829689,excelreportextract_3009,"['NSL Excel Report', 'viewentity3009', 'entityselection3009']"
377,1704923815,-1337542321,Health Insurance Policy Activities GSI,"['Nested Supporter', 'Input Aggregation1', 'Second Aggregation', 'Policy Activities DB', 'Second Aggregation Output', 'Input Aggregation2', 'Third Aggregation Output', 'Third Aggregation', 'First Aggregation', 'IDgeneratorfor policy', 'Agent Search', 'Supporting  Aggregation', 'Input Aggregation3', 'First Aggregation Output']"
378,-644060957,-1617733085,Buy Quote,['Customer Buys Quote']
379,1860005524710,2111081361631,Compound Interest GSI,"['Mac CI CU3', 'Mac CI CU1', 'NSL Decimal Number Functions', 'View Compound Interest', 'Compound Interest CU', 'Mac CI CU2']"
380,6239137719,4665420488,Reinstatement Database,['Reinstatement Database']
381,1981736914,-222885996,rewrite v10,"['CCE Sends Payment Detail To Customer_2', 'NSL_emailReservedCu', 'CCE receives request from customer_2', 'NSL_smsReservedCu', 'Rewrite Intiation_2', 'Customer Makes Payment_2', 'Debit Card Payments_2', 'Sms Confirmation After Payment_2']"
382,-2090381386,2883900585,Modify Product Details,"['Select Product Search Criteria', 'Search by Product Name', 'Update Product Details', 'Generate Revision Number', 'Search by Product ID']"
383,-2086293921,6343624605,Progress Report,"['Teacher Login', 'Generate Reportcard', 'Search Class', 'Display Student Gradesheet', 'Report Card', 'Display Reportcard']"
384,570940159782,2099573261974,logicgsi2onfocus_0610,"['cu3_0610', 'cu4_0610']"
385,1981736914,2034433939,Customer Insurance Policy Cancellation,"['Login Page', 'Cancellation Mode', 'request Confirmation', 'Self Submit', 'Customer User Details', 'CCE Assistance']"
386,1860005524710,1613288178246,Discount Calculator,"['Discount Calculator CU', 'DC CU1', 'View Discount']"
387,903612356092,201976877093,OnFocusLogicExpression8921,"['BasicOnfocuslogic8921', 'DisplayOnFocusLogic8921']"
388,4925748752,4281146950,NSL Policy Quote Management,"['New user Access Mode', 'Health_Insurance_Inputs', 'Enrollment Initiation', 'Premium Based On Your Profile', 'MacMM1', 'Manual UW Path', 'Welcome to Brane Insurance', 'Non acceptance CU', 'Rejected Path', 'Best Online Way To Know Your Premium', 'Insurance_Analytics_Response_New', 'Automated Processing Path', 'search reserved cu', 'MacMM2', 'User Access Path', 'Existing Customer Access Mode', 'Insurance Assist', 'View Customer Details']"
389,5564071417,2212221105,Carousell_Embedded,"['IP3', 'IP4', 'Store transaction_0405', 'Choose footwear products', 'Choose Household products', 'Image of products', 'AutoID_0405', 'Display products_0405', 'IP2', 'IP1', 'search_2_0405', 'Choose clothing products', 'Choose miscellaneous products', 'search_405', 'Add or exit_0405']"
390,-2086293921,3712225110,Guess the Logo,"['brandsearch7', 'search brand answer', 'band searchmatch3', 'brand search match2', 'Intermediate Quiz', 'Register Student', 'searchbrandasnwer', 'SearchBrandAnswer', 'brand searchmatch6', 'calculate my score', 'DisplayScore', 'Display quiz answers', 'Beginner level', 'Login ', 'displaybeginnerresult', 'Search brandanswer', 'Welcome to Quiz ', 'Score calculation', 'search5v1', 'Searchbrandanswer', 'Intermediate Level', 'Quiz Mode']"
391,4925748752,5964592476,NSL Policy Quote Management,"['Rejected Path', 'Insurance_Analytics_Response_New', 'Non acceptance CU', 'Manual UW Path', 'Welcome to Brane Insurance', 'Insurance Assist', 'View Customer Details', 'Health_Insurance_Inputs', 'Existing Customer Access Mode', 'New user Access Mode', 'Enrollment Initiation', 'User Access Path', 'Automated Processing Path', 'search reserved cu']"
392,1860005524710,1148774553065,Perimeter Of A Rectangle,"['View Perimeter Of Rectangle', 'Mac PAR CU', 'Perimeter Of A Rectangle CU']"
393,4617660863,1369938881203,Calculation of expenses,"['search reserved cu', 'NSL DateTime Functions', 'display', 'Choose Role1', 'summing total cost', 'Machinereserve', 'days calculation', 'Choose Role3', 'Choose Role', 'total cost', 'Choose Role2', 'Days Difference', 'Addition cu']"
394,-1560122000,500640418,HealthInsurance PolicyCancellation,"['Cancelinitiation1', 'NSL_emailReservedCu', 'CCEsupportforcancellation', 'Cancellationsubmission', 'CSRsupport', 'Requestonhold', 'customerlibrary2']"
395,6104874810,2221628536,gdgdg,['hdgf']
396,1869112909622,1732457042993,send email sms 922,"['Send Email Reserved CU', 'Send sms Reserved CU', 'capture email922', 'capture mobile cu 922']"
397,4617660863,2449171558,Public Procurement Procedure Checklist Approval By AD,"['Search PPP Issue and CAPA database', 'Search PPP Resolve Database', 'HTMLDPPPDIRECTOR', 'search audit plan 900 0706', 'HTMLAPPPAUDITOR', 'Search Approval Public Procurement Procedure', 'Final Approval of Public Procurement Procedure Checklist', 'PPP Disapprove Scenario', 'PPP Approve Scenario', 'Send Email Reserved CU', 'HTMLAPPPDIRECTOR', 'HTMLDPPPAUDITOR']"
398,1869112909622,2093810311002,create 2709,['create_2709']
399,1099874251842,1537481493588,GRC Aggregation Dashboards,"['html backend IC', 'BackendSUM1', 'ID2', 'ID1', 'Display IA Dashboard', 'Enter your Checklist ID', 'Backend SUM2', 'Enter Audit ID for Checklists', 'inputs for ADagg', 'Display Overall Dashboard', 'CAD1', 'CAD2', 'EC1', 'ID3', 'Add up Scores and Percent extract', 'CAD3', 'Choose_AD', 'Aggregate Reserved CU', 'HTMLBACKENDic', 'EC2', 'NSL HTML Template', 'backendsum3', 'HTMLBackend_3', 'Display Checklist Wise Dashboard']"
400,4836697387,1130857951741,PIN_practice_ak,['PIN_CU_practice_ak']
401,6374866311,27126400338,Quiz_Main,"['LoginQuiz', 'DisplayLeaderboard', 'DisplayFinal0809', 'SelectCriteriasQuiz', 'StoreQuizIDandScore', 'Action_Quiz', 'Action2', 'CreateQuizUserID', 'Action1', 'search reserved cu', 'create reserved cu', 'DisplayQuizResult']"
402,3646576061,45179800418,Manage Certificates,"['C1', 'View File', 'Home Page', 'Welcome Page', 'Search File', 'C2', 'Add File']"
403,1981736914,436277426230,New Dashboard GSI_99,['Dashboard_99']
404,3626293326,1320332064419,introgsi508,['studentsdetails508']
405,5156367157,3740232634,NSL Customer Portal,['Welcome to your portal']
406,4872940652,2959024504,Update Property Verification Status,"['MCU Search Unverified', 'FunctionalMCUConsolidate', 'Update Verification Status', 'MCUUpdateDummy', 'Enter Property ID']"
407,1704923815,4808872945,Health Insurance Quote Management Process,"['GST CU2', 'Coverage Selection', 'Purchase summary', 'Policy purchase', 'BMI Evaluation', 'Nominee submission', 'Purchase channel info', 'New user access', 'Check your BMI', 'NSL_AadharCardReservedCU', 'Pend enrollment', 'Reconfirm the details for product recommendations', 'NSL_PancardReservedCU', 'Macbmi1', 'NSL DateTime Functions', 'Generation of policy document', 'Policy doc initiation', 'Your eKYC', 'Macbmi2', 'Mac age calculation', 'KYC submission and verification', 'Submit enrollment', 'Customer age confirmation', 'GST CU1', 'Display payment path', 'Health ID card generator', 'Get instamojo payment details Reserved CU', 'GST CU3', 'Health card details', 'Your health ID card']"
408,1869112909622,1686383693859,Generate product ID 922,"['register product 922', 'view product 922']"
409,1633424829,-1676747543,Inspect Goods,"['Send Email Reserved CU', 'Enter Inspection Report Details', 'Generate Inspection Report email content', 'Register Post Inspection Details', 'Send Push Notification Reserved CU', 'Generate InspectionReport ID', 'Enter Inspection Request ID', 'Enter notification input for inspection report']"
410,-1731124370,79425370,Health Insurance Policy Buy Quote,"['policy Purchase', 'Reconfirm the details for product recommendations', 'Policy Document Issuance', 'PDF Supporting CU', 'payment Confirmation', 'netbanking Payment', 'nominee Submission', 'Policy Document Generation CU', 'Policy Hyperlink Generation', 'proposer Info', 'card Payment', 'view Premium Summary', 'New Enrollment', 'Submit Enrollment', 'Coverage Selection', 'NSL_emailReservedCu']"
411,570940159782,440108982640,maingsionfocus_0610,['cu5_0610']
412,677977564,4787060046,AccountingEntryfor_FixedAssets,"['Search Asset COA', 'Display Asset details', 'Search Asset Id', 'Search WIP', 'Create Credit Ledger Entry', 'Create debit ledger entry']"
413,1704923815,1889437429,Logic Linear Regression,"['Summation CU', 'Region Finder CU', 'Smoking Category Finder CU', 'Default Weights CU', 'End Premium Display', 'Gender Finder CU', 'Premium Payment Calculator']"
414,2934325170,2811274455,Display Production details,"['Enter Production ID Dispatch Status of Raw Material', 'View Dispatch Status', 'Getting Production Details', 'Enter Production ID for Task Details', 'search reserved cu', 'Enter Product ID for BOM Details', 'View Production Details', 'View Machine Details', 'Enter Production ID for Process Details', 'View BOM Details', 'View Task Details', 'Select Production ID', 'View Process Details', 'View All Details', 'Enter Production ID for Machine Details']"
415,2636028083,1156479637042,Minutes Of the Meeting,"['Send Email Reserved CU', 'Do you want to mail the MOM', 'MOM3', 'View recorded MOM', 'MOM2', 'Home Page Minutes Of the Meeting', 'MOM1', 'Search MOM', 'Minutes Of the Meeting', 'Review your Mail']"
416,-2086293921,4108319308,Ready Set Go,"['Read', 'Enter user login', 'Welcome to ReadySetGo', 'Learninginfo', 'Learn Beginner ', 'ChooseYourNextStep', 'Exit Learning', 'Watch Learning Videos']"
417,1981736914,-395480536,Customer Insurance Policy Cancellation,"['Self Submit', 'Customer User Details', 'Cancellation Mode', 'request Confirmation', 'Login Page', 'CCE Assistance']"
418,903612356092,1337227306661,student_database8921,"['view student details8921', 'create student details8921', 'search student details 8921']"
419,1633424829,1861933368,Allocate Inspector for Inspection,"['Generate Internal Movement Request', 'Allocate inspector', 'Enter Inspection Request ID', 'Generate Inspection Allocation request email content', 'No Material Movement', 'Send Push Notification Reserved CU', 'Select Movement Requirement', 'Enter Notification input for inspection movement', 'Generate Inspection  Internal Movement request email content', 'Enter Notification input for inspection allocation', 'Generate Internal MovementRequest ID', 'Search Storage Details', 'Send Email Reserved CU']"
420,-235533008,887903044,Solution for Share Application,"['NSL_PancardReservedCU', 'Send Email Reserved CU', 'View Share Application Solution Summary', 'Share Application Email Template', 'Capture Share Application Details', 'Upload Share Application documents']"
421,-2090381386,5306759927,Process Master,"['Search by Product Name', 'Generate Process ID', 'Select Product Search Criteria', 'Search by Product ID', 'Adding Process']"
422,4617660863,3111977215,Audit Initiation Phase,"['HTML backend', 'Login Details', 'Push Notification Backend 2', 'LS2', 'Send Push Notification Reserved CU', 'Log In', 'FA1', 'Generate an Audit ID', 'SMS backend 2', 'Update your Audit Plan', 'HTML backend 2', 'Send sms Reserved CU', 'Select Further Action', 'Search WIP Audit Plan', 'HTML Backend 5', 'Generate Updated HTML mail to Director', 'Verify Backend', 'FA2', 'Generate HTML mail to Director', 'HTML Backend 4', 'generate updated plan to auditor', 'FA3', 'Push Notification Backend', 'LS1', 'Search Previous Plan', 'Create an Audit Plan', 'Login or Signup', 'SMS backend', 'Sign up details', 'Send Email Reserved CU', 'Generate HTML audit plan to auditor']"
423,1137016891803,5842852924,Disaster_Management,"['DisasterProtocols', 'HelpLine', 'FloodProtocols', 'HelplineView', 'BeingPrepared', 'Whatsapp', 'EarthquakeProtocols', 'DisasterManagement', 'FireProtocols', 'ResponseDisaster', 'HelplineSearch', 'Send whatsapp message Reserved CU']"
424,-644060957,-1586212867,Customer_Reinstatement,"['Payment by credit card_', 'NSL_emailReservedCu', 'Payment by debit card_', 'NSL_smsReservedCu']"
425,4872940652,5823930248,DashboardUploadMay25,['DashboardMay25']
426,4925748752,3875393056,NSL Policy Quote Management,"['Rejected Path', 'Insurance_Analytics_Response_New', 'Non acceptance CU', 'Manual UW Path', 'Welcome to Brane Insurance', 'Insurance Assist', 'View Customer Details', 'Health_Insurance_Inputs', 'Existing Customer Access Mode', 'New user Access Mode', 'Enrollment Initiation', 'User Access Path', 'Automated Processing Path', 'search reserved cu']"
427,-610070037,779851029,New Plan Details 101120,['New PLAN 101120']
428,-2086293921,2941613429,Librarymanagement,"['SendBookRequestNotification', 'ViewDetailsOfBook', 'Send Email Reserved CU', 'TypeSelection', 'SearchForaBook', 'SelectionType', 'RaiseBorrowRequest', 'UpdatingBorrowRequest', 'Book Search', 'Add Books', 'SendStatusNotificationtoStudent', 'UpdateStatusofBorrowRequest', 'RaisingBookRequest', 'AddStudent', 'Student Login']"
429,4836697387,3931656245,main_onchange_ak,['main_onchange_cu1_ak']
430,1981736914,-1522870445,Logic Linear Regression,"['Smoking Category Finder CU', 'Premium Payment Calculator', 'Default Weights CU', 'Region Finder CU', 'Gender Finder CU']"
431,1981736914,-1379525938,Customer Insurance Policy Cancellation,"['Self Submit', 'CCE Assistance', 'Customer User Details', 'Login Page', 'Cancellation Mode', 'request Confirmation']"
432,3579802387,2476855708,Generate Pin,"['Verify OTP', 'NSL String Functions', 'NSL_smsReservedCu', 'Confirmation Message For Pin Generation', 'Please Enter OTP', 'Correct OTP', 'Update Customer Details', 'Cut Account ID', 'OTP Message Generation For Pin Generation', 'OTP Generation', 'Incorrect OTP']"
433,1099874251842,1043675596082,Calculation of expenses,"['display', 'Days Difference', 'Addition cu', 'days calculation', 'search reserved cu', 'NSL DateTime Functions', 'total cost', 'summing total cost']"
